,left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,left_eye_inner_corner_x,left_eye_inner_corner_y,left_eye_outer_corner_x,left_eye_outer_corner_y,right_eye_inner_corner_x,right_eye_inner_corner_y,right_eye_outer_corner_x,right_eye_outer_corner_y,left_eyebrow_inner_end_x,left_eyebrow_inner_end_y,left_eyebrow_outer_end_x,left_eyebrow_outer_end_y,right_eyebrow_inner_end_x,right_eyebrow_inner_end_y,right_eyebrow_outer_end_x,right_eyebrow_outer_end_y,nose_tip_x,nose_tip_y,mouth_left_corner_x,mouth_left_corner_y,mouth_right_corner_x,mouth_right_corner_y,mouth_center_top_lip_x,mouth_center_top_lip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
1079,66.0564705882,37.7905882353,27.359529411799997,41.576,58.9058823529,38.4216470588,73.2070588235,38.632,34.089411764699996,40.9454117647,20.4192941176,43.8894117647,55.9614117647,24.3308235294,79.3058823529,30.219294117600004,34.2997647059,27.2752941176,12.4272941176,36.949647058800004,47.7595294118,49.3576470588,67.7388235294,73.9637647059,33.6687058824,77.74964705880001,49.652235294099995,64.07952941180001,50.4936470588,82.1661176471
1080,65.9485508982,38.0999281437,31.009724550900003,37.0726706587,59.012407185600004,39.127760479,71.6004790419,39.3847185629,37.1755688623,37.8429700599,24.5869221557,37.0726706587,56.1864431138,29.6222083832,81.3631616766,32.7050730539,39.744574850300005,28.3377053892,15.338730538900002,28.0808047904,46.423760478999995,59.1664670659,62.0953293413,76.8925508982,30.2388502994,75.86529341319999,46.1673772455,71.4975808383,45.9104191617,86.9121916168
1081,66.5048,39.23128,28.6064,38.15872,60.4264,39.94632,72.94,40.30384,34.3272,38.87376,22.1712,39.23128,56.136,31.365679999999998,81.6408,32.4668,38.26,31.008159999999997,13.948,31.365679999999998,48.9856,52.459759999999996,63.2872,78.9168,32.5392,78.9168,48.2704,71.0512,49.3432,88.212
1082,68.3802857143,38.7231428571,26.6262857143,36.807428571399996,61.1022857143,38.7231428571,75.2751428571,39.872571428600004,33.904285714299995,37.5737142857,19.731428571400002,37.1905714286,57.2717142857,30.2957142857,80.6382857143,32.5937142857,35.0537142857,27.996857142899998,13.602,30.6788571429,46.162285714300005,59.4085714286,61.4854285714,78.1782857143,30.4568571429,77.0297142857,46.162285714300005,73.5814285714,46.162285714300005,89.6708571429
1083,66.78333333329999,36.4951333333,29.2433333333,35.6013333333,59.3346666667,37.6868666667,72.742,37.9848,34.904,36.1972,22.3906666667,35.6013333333,57.2493333333,29.9404666667,80.1906666667,29.642533333299998,36.3933333333,30.5364,16.134,29.642533333299998,45.1013333333,58.1913333333,58.1433333333,80.59,34.904,79.696,46.5233333333,75.5253333333,46.5233333333,89.23
1084,66.1414736842,39.1461052632,30.0117894737,38.769768421100004,60.1195789474,40.2751157895,72.5389473684,39.5224421053,36.4101052632,39.5224421053,23.237894736799998,39.5224421053,55.226947368400005,31.2428631579,79.6892631579,34.2536421053,42.0547368421,30.866526315799998,15.3347368421,31.9955368421,48.960842105299996,58.9818947368,60.1195789474,82.0488421053,35.6572631579,82.8016842105,50.334315789499996,75.6513684211,50.334315789499996,88.8235789474
1085,65.13945600000001,37.699584,30.130176000000002,37.356288,58.761984,37.9584,70.973952,39.072767999999996,36.308735999999996,38.04288,23.265792,38.386176,54.743807999999994,31.831296000000002,77.838336,33.237504,41.15712,30.590438399999996,17.088,31.1783424,48.611328,56.865792000000006,62.05056,77.513472,32.189952000000005,76.484352,48.321024,73.737984,47.697408,83.016192
1086,67.5289411765,35.0375294118,29.988705882399998,36.6148941176,60.9042352941,35.983905882399995,73.5232941176,35.6684470588,35.9823529412,36.6148941176,22.732941176500002,38.5076470588,56.8030588235,25.8890823529,80.7783529412,29.3592,38.5065882353,28.7282823529,13.5847058824,33.460235294099995,49.548,56.8044705882,64.0588235294,76.0482352941,35.036470588200004,76.3630588235,48.916941176499996,72.2625882353,49.232470588199995,80.46423529409999
1087,65.2827826087,38.1314782609,28.2866086957,37.509565217399995,58.7540869565,38.753391304299996,71.5005217391,39.064347826100004,34.8153043478,38.4424347826,22.6900869565,38.4424347826,53.7794782609,30.3589565217,79.2723478261,31.9137391304,41.6549565217,28.8048695652,13.3634782609,31.9137391304,47.940173913,60.1815652174,59.0643478261,82.900173913,36.369391304299995,82.900173913,47.5617391304,76.0605217391,46.939826087,92.53773913040001
1088,67.7824,38.69184,30.885759999999998,35.25952,61.20384,39.549440000000004,75.30944000000001,40.509440000000005,38.322559999999996,36.975359999999995,24.02112,36.4032,62.216319999999996,26.11072,81.79776,32.68544,40.765440000000005,23.84832,16.29888,27.82272,51.6,54.0672,62.92032,75.87456,30.3136,73.58592,48.3328,68.43776,48.04736,80.45056
1089,66.3096,37.5108,31.719,35.9016,58.8012,38.583,72.7452,39.3876,38.9586,38.0466,24.4788,36.9744,59.0694,27.8574,78.108,32.1474,40.0314,25.7124,18.8478,29.7342,50.2206,53.5992,62.5554,73.1736,31.9872,71.565,48.3438,66.738,46.7346,79.8774
1090,66.6569552239,37.0501970149,30.1576119403,36.4098626866,60.8940895522,37.6905313433,72.0995820896,37.0501970149,35.28,37.3703641791,23.433313432800002,37.0501970149,56.091223880600005,28.4055402985,77.4225671642,27.9140776119,38.801910447800005,28.4055402985,16.5463880597,27.8956656716,48.4069253731,62.0236656716,61.2143283582,80.2731940299,30.7973731343,81.8743880597,47.4469253731,75.79128358210001,47.4469253731,89.87892537309999
1091,65.3563636364,39.8858181818,28.3314545455,38.1698181818,58.49127272729999,41.111999999999995,72.7123636364,41.6023636364,34.7067272727,39.3954545455,20.7305454545,38.4147272727,56.1921818182,31.9423636364,81.2945454545,33.5110909091,38.139818181799996,29.0973272727,15.5814545455,27.871309090900002,46.4765454545,64.1607272727,58.49127272729999,86.7190909091,33.2356363636,85.4929090909,46.2310909091,81.3245454545,45.986181818199995,93.58472727270001
1092,67.183266055,39.1453651376,28.216073394499997,37.964565137600005,61.279706422,39.9325651376,74.2687706422,40.3261651376,34.9078899083,39.5389651376,21.9188256881,39.1453651376,54.9815779817,33.6348770642,80.959706422,32.0604770642,36.8754495413,32.0604770642,14.8333211009,31.273277064200002,47.896954128400004,60.0061651376,65.6093944954,76.144733945,31.3655779817,75.7510458716,47.896954128400004,72.208733945,47.503266055,86.77166972479999
1093,66.3789473684,39.0458947368,29.873684210500002,37.916631578899995,60.3570526316,38.6694736842,72.4,39.0458947368,36.6475789474,38.6694736842,24.2282105263,38.6694736842,54.7124210526,31.1427368421,77.2926315789,30.3898947368,40.7873684211,31.895578947399997,17.830736842100002,30.3898947368,46.8092631579,58.992,62.615578947399996,81.1966315789,30.6265263158,80.8202105263,46.4328421053,74.4218947368,46.0564210526,93.616
1094,66.9583448276,36.6096331034,30.8610206897,36.3137544828,60.744827586199996,37.497268965500005,72.5806344828,37.7931475862,37.6657655172,37.497268965500005,24.3515586207,37.7931475862,58.0819862069,28.9166565517,80.2732137931,33.6507806897,40.3292689655,30.6919282759,17.2502068966,33.6507806897,48.0218482759,56.1381517241,62.5204965517,77.1456,35.5948137931,75.96248275859999,48.0218482759,73.0030344828,48.0218482759,80.9922206897
1095,64.5468,38.466,32.1012,37.9296,60.5244,37.9296,71.25,39.2706,36.9276,37.662,27.5424,38.7342,55.1616,27.7404,76.6128,29.34924,41.2182,28.812959999999997,20.733,31.2942,46.581,60.4542,61.0608,69.303,36.6594,67.962,48.9942,63.1356,49.7988,77.3472
1096,66.60536708859999,35.8011139241,27.8655189873,36.5253670886,59.7261772152,36.3443037975,72.39817721520001,36.706430379699995,33.8393924051,36.706430379699995,20.8056708861,36.706430379699995,55.0197468354,28.7413063291,79.8201518987,27.8361518987,41.2682531646,27.936283544299997,14.2887696203,26.750015189899997,47.778430379700005,57.3435949367,62.0795949367,75.2648101266,33.1155443038,75.9890632911,47.05458227850001,72.9117974684,46.873518987299995,84.6784810127
1097,65.8966779661,38.467525423699996,29.5378983051,39.194847457600005,60.0789152542,39.194847457600005,72.4409491525,39.9221694915,34.992,39.5585084746,23.356474576300002,40.2858305085,53.898305084700006,28.2874576271,80.4398644068,35.195389830500005,40.4452881356,28.650305084699998,13.903728813599999,35.9227118644,48.6630508475,55.789016949200004,62.9873898305,79.55308474579999,33.5373559322,78.8257627119,49.535186440699995,71.1905084746,49.535186440699995,88.6421694915
1098,66.4153043478,37.4390817391,30.2274782609,37.812146086999995,59.3271652174,37.812146086999995,72.0116869565,37.812146086999995,35.8238608696,38.1852104348,23.512486956500002,38.9313391304,56.3428173913,28.112306086999997,76.86177391300001,31.096904347800002,35.8238608696,27.366177391300003,17.1698086957,32.962226087,48.1619478261,54.224973913,64.92271304350001,70.6426434783,35.0775652174,72.5075478261,49.6979478261,69.3128347826,50.746434782600005,79.9688347826
1099,66.97945945949999,38.9993513514,26.3948108108,41.318054054099996,61.1814054054,39.385945945900005,75.0962162162,39.385945945900005,32.5794594595,40.9314594595,20.211027027,42.8644324324,55.7699459459,31.6557837838,81.28,28.9496216216,36.831135135100006,33.5878918919,12.8665945946,35.1342702703,46.88,52.140972973000004,66.2062702703,79.9697297297,32.192864864899995,81.90270270270001,48.039783783800004,69.92,49.1995675676,88.8596756757
1100,63.152,35.1419076923,32.074461538499996,34.3168615385,57.9267692308,36.5169846154,67.55199999999999,35.9669538462,37.0252307692,35.6919384615,27.3993846154,34.8668923077,57.3766153846,29.366461538499998,73.328,29.6414769231,40.0504615385,28.5414153846,22.1741538462,29.366461538499998,46.650461538500004,52.468307692299994,57.1015384615,68.41907692310001,35.6498461538,67.5944615385,46.376000000000005,63.1938461538,46.100923076899996,74.4695384615
1101,68.2456912752,35.8924026846,26.494067114099998,36.7557583893,60.7589798658,36.4684026846,74.8684026846,36.7557583893,33.9807785235,36.7557583893,18.72,38.4837583893,59.0316241611,25.238335570500002,82.3544697987,26.966335570500004,37.436134228200004,26.102335570500003,11.396295302,30.0467114094,48.665557047,58.9272483221,64.7903355705,81.098738255,35.1327785235,79.6593825503,48.953557047,75.6280268456,48.953557047,90.3128053691
1102,68.6478461538,34.2558461538,26.5698461538,35.4936923077,62.0473846154,35.4936923077,76.4861538462,35.2873846154,33.7892307692,36.5247692308,18.3193846154,36.7310769231,57.9955384615,28.7344615385,84.1181538462,28.2743076923,36.8833846154,30.3369230769,10.8936923077,28.4806153846,48.433846153800005,60.2455384615,67.6167692308,77.5716923077,31.7266153846,77.98430769229999,48.8464615385,78.1901538462,49.259076923100004,87.8847692308
1103,66.3444528302,38.4519245283,31.536301886799997,37.642264150900004,59.5990943396,40.610415094299995,72.280754717,39.5308679245,37.4726037736,39.800754717,23.981283018899997,38.991094339600004,53.6748679245,32.2867924528,81.8789433962,33.872301886799995,40.0706415094,31.163773584899996,15.6166037736,33.0547924528,48.263245283,60.7251320755,63.106415094300004,81.0849811321,31.8061886792,79.1963773585,47.456603773599994,77.3071698113,47.726490566,85.4019622642
1104,67.09425,39.6735,30.22425,35.65125,59.385,40.344,72.792,41.68425,36.25725,36.99225,23.1855,36.32175,57.03825,30.288,81.507,36.657,43.29600000000001,29.283,15.8115,29.9535,46.64775,61.46025,55.698,81.57075,31.22925,80.56575,44.30175,75.53775,43.63125,89.28
1105,67.8257777778,35.846826666700004,28.827022222199997,33.2895288889,61.7521777778,36.1665422222,76.1372444444,37.4451911111,36.8184888889,35.2075377778,22.433422222199997,33.6091733333,60.7936,25.6174933333,82.8501333333,31.37152,40.3349333333,25.6174933333,14.4419555556,28.174862222199998,47.367111111099995,48.952888888900006,62.0721777778,72.60871111109999,28.827022222199997,71.0101333333,47.367111111099995,65.25582222220001,46.0885333333,79.64088888890001
1106,66.6528,38.3867076923,29.3597538462,35.7467076923,60.7126153846,39.0468923077,73.2531692308,39.3769846154,34.6404923077,36.7362461538,20.7795692308,37.3964307692,56.4221538462,29.1459692308,81.17390769229999,31.126079999999998,35.9608615385,28.155913846199997,13.519015384600001,29.1459692308,46.5216,57.1982769231,60.7126153846,79.3092923077,32.6606769231,78.9799384615,45.8614153846,72.70892307689999,46.5216,87.5601230769
1107,66.7205889571,37.0936932515,31.1870429448,36.5671656442,61.193226993900005,37.6202208589,73.8269447853,38.146748466300004,36.4511411043,37.3569570552,25.9229447853,37.6202208589,56.7183312883,27.6180809816,79.8808343558,28.4077546012,40.9660858896,27.258699386500002,20.202404908,28.248323926399998,47.506453987700006,62.098453987700005,61.9830184049,70.5211288344,34.3456196319,68.6788711656,48.295656441700004,65.25703067479999,48.5589202454,79.2070674847
1108,69.36820725390001,35.8218777202,27.1316891192,36.7110963731,61.587730569899996,36.7110963731,77.5928704663,36.2664621762,34.6898238342,37.600265285,19.1288704663,37.822557513,55.363150259099996,22.4841450777,87.81861139899999,26.4854549223,37.3574300518,22.261803108800002,7.5695751295300004,26.9300393782,46.693803108800005,55.8287253886,68.7011813472,82.2819481865,29.799295336799997,84.0601865285,47.3608290155,72.5008911917,48.4720414508,94.95245595850001
1109,67.3215539568,36.5458877698,29.9741007194,37.4718388489,61.1485467626,38.0891395683,74.7294388489,37.1631884892,36.764546762600006,39.0153669065,22.874935251799997,38.397789928099996,59.2962302158,27.2862388489,81.2111654676,29.755441726599997,39.5423309353,28.520840287800002,15.1590215827,32.5333640288,49.728,49.8177841727,66.7041151079,72.3501582734,30.9002589928,73.58434532369999,50.0367194245,64.6335539568,49.419280575500004,84.3874532374
1110,65.3968192771,38.7978795181,31.539469879499997,37.7638554217,59.4523373494,39.8319036145,70.8242891566,39.5733975904,37.4839518072,38.7978795181,25.8534939759,37.7638554217,55.488578313299996,30.3707566265,79.8702650602,32.078168674699995,40.843373494,29.7520771084,17.5828626506,28.718284337300002,46.5293493976,58.440289156599995,61.778313253,74.9812048193,31.2809638554,74.205686747,46.0129156627,69.2952289157,46.2714216867,82.7346506024
1111,70.8908201439,38.3365985612,26.752920863299998,40.8058014388,64.4090935252,39.2625496403,77.68126618710001,39.5712,34.469525179899996,40.188500719400004,22.123510791399998,42.040471942399996,56.692489208599994,25.3730071942,82.9288057554,27.533628776999997,40.3338129496,26.9163280576,14.7156258993,33.3980546763,45.581352518,48.5221985612,66.2607194245,77.8442589928,31.691741007199997,78.7704172662,46.5068201439,67.0418417266,47.43297841729999,84.634705036
1112,67.9423602484,35.9689937888,29.5691925466,36.501465838499996,62.346335403699996,37.0345341615,75.1375900621,37.301068323,37.5640248447,37.5676024845,23.4406956522,38.1006708075,59.9481242236,26.6420273292,81.53262111800001,28.7738236025,41.5608447205,27.9744,15.978931677,33.037714285700005,50.6212173913,55.4218136646,63.6790062112,77.539378882,38.3630310559,76.20730434779999,50.8877515528,70.61127950310001,50.8877515528,82.8688695652
1113,65.292,36.541344,26.893440000000002,36.970368,59.070719999999994,36.755856,71.08368,37.399392,32.89968,36.970368,20.672639999999998,37.399392,55.63871999999999,29.891328,77.94816,29.462304,37.619040000000005,28.389744,14.236992,27.960720000000002,46.8432,56.4912,57.783840000000005,76.87008,32.256479999999996,76.656,45.1272,74.08176,45.1272,83.73456
1114,70.0354285714,37.6922938776,27.570122449,37.9111836735,61.7177142857,38.1300734694,77.2589387755,38.5678530612,35.2315102041,38.1300734694,21.0034285714,38.7867428571,55.8073469388,24.1208816327,85.3582040816,25.4342204082,37.4576326531,24.437044898000003,10.715265306100001,25.6531102041,46.3949387755,57.611755102,66.9712653061,81.252244898,29.3216326531,82.1275102041,47.2706938776,73.8097959184,47.708571428599996,91.9777959184
1115,64.1267612903,34.3822451613,32.0187870968,31.8912,58.590967741899995,34.9359483871,68.5551483871,35.489032258099996,37.0008774194,33.5516903226,27.3129290323,33.2748387097,58.590967741899995,29.1230554839,75.4752,29.6766348387,39.4919225806,28.0158967742,22.330838709699997,27.7390451613,47.5187612903,53.2044387097,55.546219354799995,67.8744774194,36.1703225806,66.49021935479999,45.8582709677,62.338683871,45.304567741899994,74.7939096774
1116,67.5178867925,38.9946566038,28.257509434,37.7804377358,60.636679245299995,38.589916981100004,73.5885283019,39.8041358491,35.1378113208,38.1851773585,21.7811320755,38.589916981100004,59.0182641509,28.471245283000002,79.4055849057,33.1688150943,37.5667924528,26.8522867925,14.495999999999999,32.9234716981,47.6848301887,53.9702943396,63.470490566,76.6360754717,32.7097358491,78.25539622640001,47.080754717,72.3759396226,47.6848301887,90.8024150943
1117,64.572,36.97185,32.0595,36.97185,58.8735,37.6422,70.605,37.6422,37.75725,37.6422,25.6905,37.307025,54.1815,30.938625,77.979,32.279325,44.1255,30.2682,19.6575,30.60345,48.14775,56.0775,58.53825,76.188,37.75725,76.52325,47.8125,71.49525,48.14775,83.89725
1118,69.492244898,38.459755101999995,29.2163265306,37.146122449,63.8017959184,39.3355102041,74.30791836729999,39.7733877551,34.469877550999996,37.584,23.5248979592,38.459755101999995,56.79673469390001,28.3905306122,82.2847346939,30.7582040816,39.7234285714,26.2011428571,15.645061224500001,27.9526530612,50.230530612200006,55.9709387755,61.1745306122,74.357877551,32.7183673469,72.6073469388,47.1653877551,67.3537959184,46.28963265310001,83.5513469388
1119,64.9245405405,39.144648648600004,27.819243243200003,37.9848648649,59.5130810811,39.9178378378,70.7217297297,39.5312432432,32.4575135135,39.144648648600004,22.0211891892,39.144648648600004,53.71589189189999,34.892972973,76.1331891892,32.5734054054,37.4815135135,36.0527567568,14.6776216216,31.8010810811,47.531243243199995,59.6298378378,59.899675675699996,75.0901621622,32.8432432432,74.7035675676,45.5982702703,72.3848648649,45.5982702703,83.2069189189
1120,68.9371428571,34.8488489796,29.2447346939,36.3081142857,63.100081632700004,36.600163265300004,75.941877551,38.3510204082,35.9575510204,37.7671836735,21.9480816327,39.8106122449,56.3872653061,24.6337959184,82.0708571429,27.844244898000003,40.6269387755,25.8012734694,14.6514285714,30.4709877551,47.339755102,54.695183673500004,62.808163265299996,77.7521632653,31.579428571399998,78.0440816327,45.2969795918,68.7046530612,47.1614693878,88.8241632653
1121,65.9007123288,37.045545205500005,30.6378082192,36.1639890411,59.435835616400006,37.339397260300004,70.896,38.2210191781,36.8087671233,37.339397260300004,24.172931506799998,37.9271671233,57.379068493199995,27.936,79.41830136989999,34.1070246575,40.6290410959,29.993030136999998,16.2391232877,32.637698630100004,49.849643835600006,55.072438356199996,60.6115068493,75.5408219178,33.2824109589,75.2469041096,48.5628493151,72.6023013699,48.5628493151,81.12394520550001
1122,66.3212307692,37.3692307692,31.393846153800002,39.0196923077,59.4461538462,39.0196923077,73.472,38.1944615385,37.7193846154,40.1193846154,23.9686153846,41.494769230799996,58.070769230799996,28.018646153800002,78.6972307692,31.5939076923,38.8196923077,29.9438153846,17.9181538462,34.8941538462,51.19569230770001,55.5206153846,66.5963076923,73.3969230769,37.1692307692,75.0473846154,50.645538461499996,68.4467692308,50.9206153846,81.3723076923
1123,66.5149514563,36.6915728155,29.4431067961,35.0250873786,61.09980582520001,37.1081941748,71.0968543689,37.524815534,35.6914951456,35.8583300971,24.8612038835,35.8583300971,54.4357281553,28.777631068,78.17848543689999,30.8598058252,40.6900194175,28.3610097087,18.1971262136,28.3610097087,49.437203883500004,53.7693203883,60.2674951456,74.5966601942,33.1926990291,72.9301747573,47.7707184466,68.34827184470001,46.938407767,80.4274951456
1124,66.9183065693,34.2173430657,29.338861313899997,33.5915912409,61.594861313900005,35.4702481752,74.1211094891,36.0967007299,36.2284379562,35.1570218978,21.5103065693,35.1570218978,60.028729927,26.388578102199997,81.3239124088,27.954359124099998,40.6129051095,27.014890510900003,16.812613138699998,27.014890510900003,50.0075912409,51.44128467149999,61.9080875912,75.24157664229999,33.4101021898,74.928350365,49.69436496350001,67.7262481752,47.8157080292,85.5759416058
1125,68.4522857143,39.0488571429,27.464571428600003,36.7508571429,60.408,38.6657142857,75.3471428571,40.5814285714,34.359428571399995,37.8994285714,21.3351428571,37.5171428571,59.2585714286,29.471999999999998,81.0934285714,33.6857142857,35.891999999999996,27.9401142857,14.823428571400001,29.0897142857,45.852,57.8194285714,62.7068571429,78.1217142857,29.7625714286,76.5891428571,47.0005714286,71.99228571430001,45.4688571429,86.166
1126,66.6199322034,38.877559321999996,31.352135593200003,39.241220339,60.802169491499996,39.6048,73.5278644068,39.241220339,37.5327457627,40.331959321999996,25.1707118644,39.6048,55.9574237288,30.1163389831,77.8909830508,30.8787254237,41.5322033898,31.242305084699996,17.1717966102,32.3330440678,47.713627118599995,58.511186440699994,62.984135593199994,79.96311864409999,34.2606101695,79.5994576271,47.2303728814,75.13789830510001,47.713627118599995,86.8710508475
1127,65.3127619048,35.3334095238,31.2632380952,37.716952381,59.8651428571,36.6954666667,71.7828571429,35.6739809524,37.732571428600004,37.3764571429,25.8148571429,39.0789333333,56.8007619048,28.5234285714,76.5493333333,27.161447619,36.370285714299996,30.5664,18.2140952381,33.7740190476,49.650285714300004,54.7420190476,62.588952381000006,75.85295238100001,40.1158095238,76.8746666667,51.011809523800004,70.7459047619,51.3523809524,83.344
1128,67.8922105263,35.725642105300004,26.494315789499996,39.4890105263,59.9545263158,37.1306105263,73.9132631579,35.725642105300004,32.8926315789,38.7363368421,18.5911578947,42.123452631599996,56.978526315799996,28.951410526300002,79.5587368421,28.951410526300002,34.3974736842,28.951410526300002,10.687999999999999,34.5965473684,50.5802105263,60.1877894737,67.8922105263,72.98357894739999,37.408,79.75747368420001,52.462315789499996,72.60715789470001,55.472842105299996,91.4248421053
1129,66.01925423729999,38.6592542373,32.5694915254,37.4475932203,60.2023050847,40.1138983051,72.0791864407,39.8714576271,38.6294237288,38.6592542373,26.752,37.9324745763,56.081355932200005,29.690955932199998,79.83566101689999,31.145328813600003,41.7806101695,28.721410169499997,16.571661016900002,29.2061830508,48.324881355900004,58.293152542399994,62.383728813599994,78.1689491525,32.811932203400005,77.19972881359999,47.355661016899994,71.3822372881,47.84,88.83416949149999
1130,65.98144,36.672,28.79872,36.672,59.97504,36.958079999999995,72.84544,37.53024,35.37728,36.958079999999995,23.36384,36.958079999999995,58.83071999999999,28.949759999999998,77.99424,27.2336,37.09312,29.235776,18.21568,26.661568,46.53184,51.5456,63.121280000000006,69.5648,32.23104,69.85088,47.676159999999996,66.13248,47.11104,78.43392
1131,66.22800000000001,38.4744,29.7608,37.4016,60.1504,39.5464,72.664,40.2616,36.196,38.832,23.6824,38.1168,55.1448,30.9664,80.172,35.2568,42.2736,29.535999999999998,14.3872,32.396,48.7096,58.1384,61.58,81.3776,31.1904,79.5896,48.7096,73.8696,46.9216,93.5336
1132,66.0916777251,38.1916208531,28.2717725118,41.2417819905,58.161440758299996,38.8017440758,73.2079620853,39.4118672986,35.7948056872,41.0384075829,20.5449099526,43.6818199052,55.315109004700005,25.178434123200002,79.3082843602,31.074881516599998,35.3885118483,27.0084398104,13.6315450237,35.7515829384,48.401744075799996,49.37493838859999,65.8883033175,76.62164928909999,32.9484739336,78.8583127962,49.011412322299996,63.8117914692,50.4350331754,86.5847203791
1133,65.4036923077,34.0769846154,25.8006153846,33.5269538462,60.453538461499996,34.352061538499996,73.6541538462,35.727138461500004,32.4012307692,33.8019692308,21.1255384615,34.6270769231,56.2147692308,21.7662153846,79.1550769231,25.001353846199997,37.1169230769,22.2574153846,13.700307692300001,23.3512,46.1526153846,60.2036923077,63.4787692308,68.4547692308,29.9261538462,66.2541538462,46.9772307692,67.0793846154,48.6276923077,78.3550769231
1134,64.585785124,39.304462809899995,26.6467438017,41.076892562,58.912264462799996,38.9498181818,72.3863801653,38.9498181818,33.0287603306,40.7222479339,20.263933884300002,41.4315371901,55.0119669421,30.794578512399998,78.059107438,28.6667107438,36.9290578512,32.2131570248,12.463338842999999,34.6948760331,45.4389421488,50.2960661157,65.2950743802,76.53421487600001,30.9016859504,80.0798677686,46.8575206612,71.5699834711,47.920661157,80.4345123967
1135,62.9600981595,35.814007362,32.4279754601,33.4451042945,58.2219386503,36.3404171779,67.6976687117,37.3934723926,37.428809816,34.761187730100005,28.2163435583,33.9715730061,57.696000000000005,30.813055214699997,73.75155828220001,31.865874846599997,38.891190184,29.155317791399998,22.688981595100003,28.1809472393,47.597742331300005,52.6639509202,56.379680981599996,68.9786503067,35.0600245399,66.8725398773,45.8514846626,64.7670184049,45.061693251499996,74.2427484663
1136,65.7186206897,38.0176551724,29.472827586199998,37.2777931034,59.06068965520001,37.6477241379,71.2659310345,37.6477241379,35.020137931,38.0176551724,23.924689655199998,37.6477241379,54.9922758621,28.4011034483,75.7042758621,27.2914758621,38.718620689699996,30.250344827600003,19.116413793099998,28.031255172399998,45.0066206897,55.030344827600004,62.3892413793,76.4822068966,32.0615172414,75.37241379310001,45.3765517241,69.8251034483,45.3765517241,83.1393103448
1137,65.9730526316,37.8716631579,28.3385263158,36.742652631599995,60.70399999999999,38.6243368421,72.37052631579999,38.6243368421,35.1132631579,37.4953263158,22.3174736842,36.742652631599995,56.9406315789,29.5920842105,82.4227368421,32.011031578899996,38.5212631579,28.9521684211,13.6614736842,29.5920842105,48.9296842105,50.7393684211,61.8332631579,77.7642105263,35.1132631579,77.7642105263,47.3928421053,69.9873684211,47.5326315789,84.9145263158
1138,67.2493980583,35.8583300971,29.7609320388,35.8583300971,60.584388349499996,36.6915728155,71.8313009709,37.1081941748,35.176077669899996,36.2749514563,23.9291650485,36.6915728155,54.7535533981,29.6108737864,78.91199999999999,30.026563106799998,40.591223301,28.777631068,15.5986019417,29.1942524272,48.0885436893,53.7693203883,58.5022135922,73.7634174757,35.5926990291,72.9301747573,47.6719223301,66.26516504850001,47.2553009709,84.17615533979999
1139,68.43911111109999,38.7341037037,30.345481481500002,36.3366518519,62.5783703704,39.2669037037,75.3647407407,40.8652444444,37.8044444444,37.1358222222,23.6853333333,36.3366518519,58.74844444439999,27.2252444444,82.5576296296,31.275259259299997,40.6044444444,24.7227259259,18.0912592593,27.279407407399997,46.8616296296,54.7176296296,59.648,77.3605925926,31.410962963000003,74.1635555556,44.9967407407,69.3688888889,43.6645925926,84.8195555556
1140,66.0318072289,37.7025542169,30.8819277108,36.4106024096,61.6377831325,37.444048192800004,75.33571084340001,39.7706024096,36.5679036145,36.669108433699996,24.9374457831,37.7025542169,55.176867469899996,25.2969831325,78.9542168675,29.4322120482,39.4108915663,24.780086747,18.2180240964,28.9153156627,46.3893975904,60.7049638554,61.8962891566,72.3354216867,35.792385542199995,70.0094457831,48.715373494,67.9413975904,48.198361445799996,81.1228915663
1141,67.4889230769,35.2110461538,29.9492307692,36.448615384600004,62.1258461538,36.448615384600004,72.852,36.448615384600004,34.4870769231,36.448615384600004,24.1735384615,37.2736615385,55.512923076899995,28.4684307692,80.2772307692,28.6104923077,39.3932307692,29.115138461500003,16.8978461538,28.9728923077,49.7501538462,52.1247692308,65.4267692308,73.164,36.5492307692,74.40184615380001,49.84430769229999,69.1476923077,49.7501538462,78.9396923077
1142,64.0084363636,36.712145454499996,28.5154909091,36.712145454499996,58.547781818199994,37.1022545455,70.2493090909,37.4923636364,33.9761454545,36.3220363636,22.6656,38.2725818182,53.8673454545,29.691578181799997,76.8794181818,27.7413818182,37.8763636364,31.2516654545,16.4247272727,29.3015563636,47.627345454499995,53.0932363636,61.2785454545,72.5943272727,33.9761454545,73.3745454545,48.407563636400006,68.6941090909,47.627345454499995,81.5650909091
1143,64.9071219512,37.564097561,29.5908292683,35.9947317073,59.151804878,37.564097561,72.2323902439,38.8723902439,35.8694634146,36.2563902439,23.312195122,37.3024390244,55.228097561000006,27.8847804878,77.9877073171,30.2392390244,36.9155121951,26.0535804878,16.771902439,28.6695804878,43.455804878,61.3703414634,60.198439024399995,71.3110243902,34.0378536585,69.2183414634,46.5951219512,66.0790243902,45.810146341499994,77.5896585366
